#massa_A
#t	x
0.000000000E0	2.264050196E-3
6.665555556E-2	2.264050196E-3
1.000111111E-1	2.641391895E-3
1.333222222E-1	3.018733594E-3
1.666555556E-1	4.150758692E-3
1.999888889E-1	4.528100392E-3
2.333111111E-1	5.282783790E-3
2.666555556E-1	7.169492287E-3
2.999777778E-1	7.924175685E-3
3.333111111E-1	9.056200783E-3
3.666555556E-1	1.094290928E-2
3.999777778E-1	1.245227608E-2
4.333111111E-1	1.471632627E-2
4.666666667E-1	1.698037647E-2
4.999777778E-1	1.886708497E-2
5.333333333E-1	2.113113516E-2
5.666444444E-1	2.377252706E-2
5.999888889E-1	2.603657725E-2
6.333000000E-1	2.792328575E-2
6.666444444E-1	3.131936104E-2
6.999888889E-1	3.396075294E-2
7.333333333E-1	3.735682823E-2
7.666333333E-1	4.037556183E-2
7.999666667E-1	4.377163712E-2
8.333000000E-1	4.716771241E-2
8.666333333E-1	5.018644601E-2
8.999777778E-1	5.433720470E-2
9.333000000E-1	5.811062169E-2
9.666333333E-1	6.263872208E-2
9.999888889E-1	6.754416417E-2
1.033300000E0	7.169492287E-2
1.066633333E0	7.584568156E-2
1.100000000E0	8.037378195E-2
1.133322222E0	8.527922404E-2
1.166633333E0	9.056200783E-2
1.199988889E0	9.546744992E-2
1.233288889E0	1.007502337E-1
1.266644444E0	1.060330175E-1
1.299977778E0	1.105611179E-1
1.333311111E0	1.169759268E-1
1.366622222E0	1.233907357E-1
1.399955556E0	1.286735195E-1
1.433288889E0	1.343336450E-1
1.466622222E0	1.411257955E-1
1.499977778E0	1.475406044E-1
1.533277778E0	1.535780716E-1
1.566622222E0	1.607475639E-1
1.599966667E0	1.679170562E-1
1.633277778E0	1.743318651E-1
1.666611111E0	1.811240157E-1
1.699977778E0	1.886708497E-1
1.733277778E0	1.958403419E-1
1.766611111E0	2.033871759E-1
1.799944444E0	2.101793265E-1
1.833277778E0	2.188581856E-1
1.866611111E0	2.267823613E-1
1.899966667E0	2.343291953E-1
1.933277778E0	2.437627377E-1
1.966611111E0	2.513095717E-1
1.999944444E0	2.596110891E-1
2.033277778E0	2.675352648E-1
2.066600000E0	2.765914656E-1
2.099933333E0	2.856476664E-1
2.133288889E0	2.939491838E-1
2.166600000E0	3.022507011E-1
2.199933333E0	3.116842436E-1
2.233266667E0	3.214951278E-1
2.266600000E0	3.313060120E-1
2.299933333E0	3.411168962E-1
2.333266667E0	3.501730970E-1
2.366600000E0	3.588519560E-1
2.399922222E0	3.690401819E-1
2.433255556E0	3.803604329E-1
2.466588889E0	3.890392920E-1
2.499966667E0	3.996048596E-1
2.533266667E0	4.105477688E-1
2.566588889E0	4.203586530E-1
2.599933333E0	4.313015623E-1
2.633255556E0	4.429991550E-1
2.666588889E0	4.528100392E-1
2.699922222E0	4.637529484E-1
2.733255556E0	4.750731994E-1
2.766588889E0	4.863934504E-1
2.799933333E0	4.977137014E-1
2.833277778E0	5.097886358E-1
2.866588889E0	5.211088867E-1
2.899944444E0	5.343158462E-1
2.933255556E0	5.445040721E-1
2.966577778E0	5.577110316E-1
2.999933333E0	5.697859659E-1
3.033244444E0	5.814835586E-1
3.066577778E0	5.939358347E-1
3.099911111E0	6.056334274E-1
3.133266667E0	6.180857035E-1
3.166577778E0	6.301606378E-1
3.199911111E0	6.433675973E-1
3.233244444E0	6.580839236E-1
3.266577778E0	6.720455665E-1
3.299911111E0	6.848751842E-1
3.333244444E0	6.973274603E-1
3.366566667E0	7.101570781E-1
3.399900000E0	7.248734044E-1
3.433233333E0	7.384577055E-1
3.466566667E0	7.558154237E-1
3.499900000E0	7.671356747E-1
3.533233333E0	7.807199759E-1
3.566566667E0	7.965683272E-1
3.599900000E0	8.101526284E-1
3.633244444E0	8.241142713E-1
3.666566667E0	8.399626226E-1
3.699933333E0	8.565656574E-1
3.733233333E0	8.682632501E-1
3.766555556E0	8.841116015E-1
3.799911111E0	8.999599528E-1
3.833222222E0	9.150536208E-1
3.866555556E0	9.297699471E-1
3.899888889E0	9.441089317E-1
3.933233333E0	9.599572830E-1
3.966555556E0	9.765603178E-1
3.999900000E0	9.927860109E-1
4.033222222E0	1.008634362E0
4.066555556E0	1.024482714E0
4.099900000E0	1.040708407E0
4.133222222E0	1.056556758E0
4.166555556E0	1.073537135E0
4.199888889E0	1.090140169E0
4.233233333E0	1.107120546E0
4.266544444E0	1.125987631E0
4.299877778E0	1.140326615E0
4.333211111E0	1.158061675E0
4.366544444E0	1.176928760E0
4.399877778E0	1.192399770E0
