#massa_A
#t	x
0.000000000E0	1.255198042E-2
3.332222222E-2	1.285466482E-2
6.664444444E-2	1.523817809E-2
9.998888889E-2	1.523817809E-2
1.333222222E-1	1.702897654E-2
1.666555556E-1	1.792437576E-2
1.999777778E-1	2.030788903E-2
2.333111111E-1	2.090060386E-2
2.666444444E-1	2.149753667E-2
2.999777778E-1	2.298565072E-2
3.333111111E-1	2.358258354E-2
3.666444444E-1	2.417951635E-2
3.999777778E-1	2.507491558E-2
4.333111111E-1	2.597031480E-2
4.666444444E-1	2.656724762E-2
4.999777778E-1	2.805957966E-2
5.333111111E-1	2.865229448E-2
5.666444444E-1	2.954769370E-2
5.999777778E-1	2.984616011E-2
6.333111111E-1	3.104002574E-2
6.666444444E-1	3.193542497E-2
6.999777778E-1	3.253235778E-2
7.333000000E-1	3.462162264E-2
7.666333333E-1	3.492008904E-2
7.999666667E-1	3.580705229E-2
8.333000000E-1	3.639976711E-2
8.666333333E-1	3.850590393E-2
8.999666667E-1	3.970398755E-2
9.333222222E-1	4.210437279E-2
9.666333333E-1	4.300820799E-2
9.999666667E-1	4.688827129E-2
1.033300000E0	4.867485175E-2
1.066622222E0	5.016718379E-2
1.099955556E0	5.136104942E-2
1.133288889E0	5.195798223E-2
1.166622222E0	5.255491505E-2
1.199955556E0	5.374878068E-2
1.233288889E0	5.374878068E-2
1.266622222E0	5.434571350E-2
1.299977778E0	5.524533071E-2
1.333288889E0	5.793152838E-2
1.366622222E0	6.149625331E-2
1.399944444E0	6.329970573E-2
1.433288889E0	6.628015182E-2
1.466622222E0	6.717976903E-2
1.499977778E0	6.956328230E-2
1.533300000E0	7.045868153E-2
1.566611111E0	7.254794638E-2
1.599966667E0	7.433874483E-2
1.633277778E0	7.583951285E-2
1.666611111E0	7.852149253E-2
1.699955556E0	8.030385499E-2
1.733288889E0	8.330539103E-2
1.766611111E0	8.568890431E-2
1.799955556E0	8.867356838E-2
1.833277778E0	9.285209809E-2
1.866611111E0	9.584098016E-2
1.899955556E0	9.733331220E-2
1.933277778E0	1.003095403E-1
1.966611111E0	1.038911372E-1
1.999955556E0	1.074769521E-1
2.033266667E0	1.086792537E-1
2.066600000E0	1.116639178E-1
2.099955556E0	1.140558670E-1
2.133266667E0	1.149512662E-1
2.166600000E0	1.182301787E-1
2.199966667E0	1.208952865E-1
2.233266667E0	1.242121609E-1
2.266588889E0	1.286765030E-1
2.299922222E0	1.322580999E-1
2.333300000E0	1.355285764E-1
2.366600000E0	1.382232101E-1
2.399922222E0	1.397113241E-1
2.433255556E0	1.435956054E-1
2.466588889E0	1.480683835E-1
2.499922222E0	1.534365609E-1
2.533288889E0	1.555342617E-1
2.566588889E0	1.594269790E-1
2.599944444E0	1.647825024E-1
2.633255556E0	1.668802032E-1
2.666577778E0	1.704575821E-1
2.699922222E0	1.734422462E-1
2.733255556E0	1.779192423E-1
2.766588889E0	1.803111916E-1
2.799911111E0	1.833085096E-1
2.833244444E0	1.898832066E-1
2.866577778E0	1.940490823E-1
2.899911111E0	1.988076729E-1
2.933244444E0	2.023892698E-1
2.966577778E0	2.065720175E-1
2.999911111E0	2.116543824E-1
3.033266667E0	2.149375129E-1
3.066577778E0	2.176237105E-1
3.099911111E0	2.209194950E-1
3.133233333E0	2.251106787E-1
3.166566667E0	2.319585341E-1
3.199933333E0	2.367213426E-1
3.233244444E0	2.406098419E-1
3.266577778E0	2.459738013E-1
3.299933333E0	2.516488810E-1
3.333233333E0	2.570297123E-1
3.366588889E0	2.600059404E-1
3.399900000E0	2.647856210E-1
3.433244444E0	2.707549491E-1
3.466566667E0	2.743449820E-1
3.499900000E0	2.791120085E-1
3.533255556E0	2.829962898E-1
3.566566667E0	2.877675344E-1
