216.52 1.1
216.72 1.1
216.43 1.1
216.99 1.2
216.71 1.0
217.62 1.0
217.82 2.0
216.99 1.0
216.80 0.9
216.59 0.8
216.98 0.9
217.17 1.9
217.26 1.1
215.95 1.3
216.22 1.4
216.63 0.9
215.71 0.9
216.65 1.3
216.92 1.1
216.72 1.1
216.43 1.1
216.59 1.2
216.21 1.0
217.32 1.0
217.12 2.0
216.59 1.0
216.40 0.9
216.50 0.8
216.76 0.9
217.12 1.9
217.22 1.1
215.95 1.3
216.45 1.4
216.33 0.9
215.21 0.9
216.65 1.3
180.32 2.3
190.32 2.3
189.32 2.3
190.32 2.3
