#massa_A
#t	x
0.000000000E0	3.638794782E-3
3.334444444E-2	6.623586068E-3
6.666666667E-2	7.742882801E-3
1.000000000E-1	8.489080622E-3
1.333333333E-1	8.489080622E-3
1.666555556E-1	8.489080622E-3
2.000000000E-1	1.072767409E-2
2.333222222E-1	1.072767409E-2
2.666666667E-1	1.259749025E-2
3.000000000E-1	1.407692107E-2
3.333222222E-1	1.407692107E-2
3.666555556E-1	1.631551453E-2
3.999888889E-1	1.818100908E-2
4.333333333E-1	1.967772634E-2
4.666555556E-1	2.153889928E-2
5.000000000E-1	2.303129492E-2
5.333222222E-1	2.452369057E-2
5.666666667E-1	2.638918512E-2
5.999888889E-1	2.788158076E-2
6.333666667E-1	2.974707532E-2
6.666444444E-1	3.198566878E-2
6.999888889E-1	3.421561903E-2
7.333444444E-1	3.683595462E-2
7.666444444E-1	3.870144918E-2
7.999777778E-1	4.167759724E-2
8.333444444E-1	4.428928962E-2
8.666444444E-1	4.690098200E-2
8.999666667E-1	4.913957546E-2
9.333333333E-1	5.175126784E-2
9.666333333E-1	5.436296021E-2
9.999666667E-1	5.734775150E-2
1.033300000E0	5.958634496E-2
1.066644444E0	6.257113625E-2
1.099966667E0	6.480972971E-2
1.133300000E0	6.779452100E-2
1.166633333E0	7.189860902E-2
1.199966667E0	7.562959812E-2
1.233311111E0	7.936923045E-2
1.266633333E0	8.347331847E-2
1.299966667E0	8.682256545E-2
1.333300000E0	9.055355455E-2
1.366633333E0	9.392873119E-2
1.399966667E0	9.803281921E-2
1.433288889E0	1.021369072E-1
1.466633333E0	1.081064898E-1
1.499955556E0	1.118374789E-1
1.533300000E0	1.148309134E-1
1.566633333E0	1.196725560E-1
1.599966667E0	1.256464602E-1
1.633288889E0	1.312429439E-1
1.666622222E0	1.346094773E-1
1.699955556E0	1.394467983E-1
1.733288889E0	1.439369501E-1
1.766622222E0	1.499065326E-1
1.799955556E0	1.551428822E-1
1.833288889E0	1.599715600E-1
1.866622222E0	1.651949448E-1
1.899955556E0	1.711731705E-1
1.933277778E0	1.764138417E-1
1.966622222E0	1.823920675E-1
1.999955556E0	1.876111307E-1
2.033277778E0	1.943269111E-1
2.066688889E0	1.999320379E-1
2.099944444E0	2.055198784E-1
2.133277778E0	2.114894610E-1
2.166611111E0	2.178321424E-1
2.199944444E0	2.249210217E-1
2.233277778E0	2.301357633E-1
2.266611111E0	2.383525825E-1
2.299944444E0	2.439577094E-1
2.333277778E0	2.506648466E-1
2.366633333E0	2.551333903E-1
2.399933333E0	2.626126549E-1
2.433277778E0	2.708208310E-1
2.466633333E0	2.779097103E-1
2.499944444E0	2.838792929E-1
2.533266667E0	2.920831473E-1
2.566611111E0	2.987946061E-1
2.599933333E0	3.070027821E-1
2.633266667E0	3.129723647E-1
2.666600000E0	3.219440250E-1
2.699933333E0	3.297747805E-1
2.733277778E0	3.361217836E-1
2.766600000E0	3.443256380E-1
2.799933333E0	3.502908990E-1
2.833255556E0	3.596183717E-1
2.866600000E0	3.678222262E-1
2.899933333E0	3.749154271E-1
2.933255556E0	3.831322463E-1
2.966588889E0	3.920779770E-1
2.999922222E0	4.010237076E-1
3.033255556E0	4.081125869E-1
3.066588889E0	4.159563073E-1
3.099911111E0	4.256698438E-1
3.133244444E0	4.342467971E-1
3.166588889E0	4.432098142E-1
3.199911111E0	4.510405697E-1
3.233244444E0	4.596218447E-1
3.266577778E0	4.682031196E-1
3.299911111E0	4.778993697E-1
3.333244444E0	4.875999414E-1
3.366577778E0	4.958297254E-1
3.399911111E0	5.066366290E-1
3.433244444E0	5.152135824E-1
3.466577778E0	5.260377724E-1
3.499911111E0	5.353738884E-1
3.533244444E0	5.457990498E-1
3.566577778E0	5.547663885E-1
3.599900000E0	5.652304444E-1
3.633233333E0	5.737901114E-1
3.666577778E0	5.853777856E-1
3.699900000E0	5.924580217E-1
3.733233333E0	6.029091128E-1
3.766566667E0	6.126096845E-1
3.799900000E0	6.245402064E-1
3.833233333E0	6.331387678E-1
3.866611111E0	6.439586362E-1
3.899900000E0	6.544140489E-1
3.933233333E0	6.644704331E-1
3.966588889E0	6.771557961E-1
3.999900000E0	6.872424315E-1
4.033233333E0	6.980622999E-1
4.066566667E0	7.085047478E-1
4.099900000E0	7.197063583E-1
4.133222222E0	7.309122905E-1
4.166566667E0	7.428557772E-1
4.199888889E0	7.533025467E-1
4.233222222E0	7.659879097E-1
4.266555556E0	7.779227532E-1
4.299888889E0	7.906037946E-1
4.333222222E0	7.984388717E-1
4.366544444E0	8.103823585E-1
4.399888889E0	8.238139193E-1
4.433222222E0	8.372498017E-1
4.466555556E0	8.484298042E-1
4.499877778E0	8.614882660E-1
4.533211111E0	8.726812334E-1
4.566544444E0	8.827721904E-1
4.599877778E0	8.951060625E-1
4.633211111E0	9.092665347E-1
4.666544444E0	9.215917635E-1
4.699877778E0	9.323986671E-1
4.733211111E0	9.454571290E-1
4.766544444E0	9.592747535E-1
4.799877778E0	9.723159290E-1
4.833200000E0	9.835132179E-1
4.866544444E0	9.962029025E-1
4.899900000E0	1.010758082E0
4.933200000E0	1.023456409E0
4.966533333E0	1.036896613E0
4.999866667E0	1.048441072E0
5.033200000E0	1.063751092E0
5.066533333E0	1.077564395E0
5.099866667E0	1.090995955E0
5.133200000E0	1.104067382E0
5.166533333E0	1.117494621E0
5.199866667E0	1.132783033E0
5.233200000E0	1.147698347E0
5.266533333E0	1.161125586E0
5.299866667E0	1.174557147E0
