#massa_A
#t	x
0.000000000E0	3.177570093E-3
3.333333333E-2	3.167767720E-3
6.665555556E-2	3.181310367E-3
1.000000000E-1	3.204671647E-3
1.333333333E-1	3.354315048E-3
1.666555556E-1	3.839141379E-3
1.999888889E-1	4.247232538E-3
2.333333333E-1	4.705899174E-3
2.666555556E-1	5.393609333E-3
2.999888889E-1	6.371069254E-3
3.333222222E-1	7.529216801E-3
3.666555556E-1	9.038238734E-3
3.999888889E-1	1.056913060E-2
4.333222222E-1	1.196653283E-2
4.666555556E-1	1.290813507E-2
4.999888889E-1	1.444706015E-2
5.333111111E-1	1.659028822E-2
5.666444444E-1	1.870410432E-2
5.999888889E-1	2.084950479E-2
6.333111111E-1	2.314928311E-2
6.666444444E-1	2.556038935E-2
6.999777778E-1	2.789161696E-2
7.333111111E-1	3.067329326E-2
7.666444444E-1	3.327049774E-2
7.999777778E-1	3.615450128E-2
8.333111111E-1	3.919279990E-2
8.666444444E-1	4.243501776E-2
8.999777778E-1	4.559338483E-2
9.333111111E-1	4.897117872E-2
9.666444444E-1	5.278748316E-2
9.999777778E-1	5.676242138E-2
1.033311111E0	6.023902751E-2
1.066633333E0	6.532318539E-2
1.099966667E0	6.950704920E-2
1.133300000E0	7.409930342E-2
1.166633333E0	7.867893166E-2
1.199966667E0	8.318220464E-2
1.233300000E0	8.805078677E-2
1.266633333E0	9.297754963E-2
1.299966667E0	9.812214843E-2
1.333300000E0	1.033495037E-1
1.366633333E0	1.086349478E-1
1.399955556E0	1.140347020E-1
1.433300000E0	1.197041209E-1
1.466633333E0	1.254759551E-1
1.499966667E0	1.316343534E-1
1.533288889E0	1.376673575E-1
1.566622222E0	1.437504462E-1
1.599955556E0	1.498246969E-1
1.633288889E0	1.563175007E-1
1.666622222E0	1.630495670E-1
1.699955556E0	1.698669968E-1
1.733288889E0	1.766736456E-1
1.766622222E0	1.836606563E-1
1.799955556E0	1.908534213E-1
1.833288889E0	1.981213734E-1
1.866611111E0	2.056185184E-1
1.899966667E0	2.131721864E-1
1.933288889E0	2.207871603E-1
1.966611111E0	2.287046879E-1
1.999944444E0	2.365162663E-1
2.033277778E0	2.435307112E-1
2.066611111E0	2.506010059E-1
2.099944444E0	2.595785175E-1
2.133277778E0	2.684497615E-1
2.166611111E0	2.767187810E-1
2.199944444E0	2.858850152E-1
2.233277778E0	2.944514606E-1
2.266611111E0	3.032268716E-1
2.299944444E0	3.128442521E-1
2.333277778E0	3.220852893E-1
2.366600000E0	3.314313000E-1
2.399944444E0	3.411094527E-1
2.433277778E0	3.493001264E-1
2.466600000E0	3.597659794E-1
2.499933333E0	3.699968259E-1
2.533266667E0	3.800740065E-1
2.566600000E0	3.903351711E-1
2.599933333E0	4.006400912E-1
2.633266667E0	4.110261061E-1
2.666600000E0	4.214169197E-1
2.699922222E0	4.321377131E-1
2.733255556E0	4.429595854E-1
2.766588889E0	4.540663112E-1
2.799933333E0	4.651176386E-1
2.833255556E0	4.764359853E-1
2.866588889E0	4.878977469E-1
2.899922222E0	4.994299446E-1
2.933255556E0	5.109469186E-1
2.966588889E0	5.226989630E-1
2.999922222E0	5.345954098E-1
3.033255556E0	5.464312191E-1
3.066588889E0	5.584506653E-1
3.099922222E0	5.708664667E-1
3.133255556E0	5.830999780E-1
3.166588889E0	5.949123735E-1
3.199911111E0	6.084748856E-1
3.233244444E0	6.213969081E-1
3.266577778E0	6.341687427E-1
3.299922222E0	6.474710697E-1
3.333244444E0	6.608075512E-1
3.366577778E0	6.738414004E-1
3.399911111E0	6.873263275E-1
3.433244444E0	7.007281046E-1
3.466577778E0	7.132549416E-1
3.499900000E0	7.275432621E-1
3.533233333E0	7.416566959E-1
3.566577778E0	7.558788300E-1
3.599900000E0	7.704898058E-1
3.633233333E0	7.831494506E-1
3.666577778E0	7.991695408E-1
3.699900000E0	8.126286740E-1
3.733233333E0	8.276907685E-1
3.766566667E0	8.425947394E-1
3.799900000E0	8.577158894E-1
3.833233333E0	8.728150416E-1
3.866566667E0	8.875586722E-1
3.899900000E0	9.029398170E-1
3.933233333E0	9.183143650E-1
3.966555556E0	9.339049455E-1
3.999900000E0	9.490943006E-1
4.033222222E0	9.650737833E-1
4.066555556E0	9.810698234E-1
4.099888889E0	9.970601079E-1
4.133233333E0	1.013390275E0
4.166555556E0	1.028998916E0
4.199888889E0	1.045461125E0
4.233222222E0	1.062063612E0
4.266555556E0	1.078204918E0
4.299888889E0	1.095232931E0
4.333233333E0	1.111773779E0
4.366555556E0	1.129014576E0
4.399911111E0	1.146334720E0
4.433244444E0	1.163740837E0
4.466544444E0	1.180825422E0
4.499877778E0	1.196531361E0
